alpha_rate,tau_rate,final_winrate
0.01,1.0,0.2855
0.01,3.111111111111111,0.41885000000000006
0.01,5.222222222222222,0.5052999999999999
0.01,7.333333333333334,0.5593999999999999
0.01,9.444444444444445,0.6073999999999999
0.01,11.555555555555555,0.65105
0.01,13.666666666666668,0.6683999999999999
0.01,15.777777777777779,0.6903
0.01,17.88888888888889,0.7128000000000001
0.01,20.0,0.7167
0.06444444444444444,1.0,0.3109
0.06444444444444444,3.111111111111111,0.4729
0.06444444444444444,5.222222222222222,0.5733499999999999
0.06444444444444444,7.333333333333334,0.6402500000000001
0.06444444444444444,9.444444444444445,0.68905
0.06444444444444444,11.555555555555555,0.7219
0.06444444444444444,13.666666666666668,0.76495
0.06444444444444444,15.777777777777779,0.7806000000000001
0.06444444444444444,17.88888888888889,0.8026500000000001
0.06444444444444444,20.0,0.8157
0.11888888888888888,1.0,0.30689999999999995
0.11888888888888888,3.111111111111111,0.4755999999999999
0.11888888888888888,5.222222222222222,0.5746
0.11888888888888888,7.333333333333334,0.63735
0.11888888888888888,9.444444444444445,0.6927
0.11888888888888888,11.555555555555555,0.7253000000000001
0.11888888888888888,13.666666666666668,0.75885
0.11888888888888888,15.777777777777779,0.77875
0.11888888888888888,17.88888888888889,0.7962
0.11888888888888888,20.0,0.81365
0.17333333333333334,1.0,0.3085
0.17333333333333334,3.111111111111111,0.47119999999999995
0.17333333333333334,5.222222222222222,0.57105
0.17333333333333334,7.333333333333334,0.6344
0.17333333333333334,9.444444444444445,0.69335
0.17333333333333334,11.555555555555555,0.7270000000000001
0.17333333333333334,13.666666666666668,0.75585
0.17333333333333334,15.777777777777779,0.78425
0.17333333333333334,17.88888888888889,0.8041
0.17333333333333334,20.0,0.8247
0.22777777777777777,1.0,0.31060000000000004
0.22777777777777777,3.111111111111111,0.46749999999999997
0.22777777777777777,5.222222222222222,0.57455
0.22777777777777777,7.333333333333334,0.6443000000000001
0.22777777777777777,9.444444444444445,0.6884999999999999
0.22777777777777777,11.555555555555555,0.7256
0.22777777777777777,13.666666666666668,0.759
0.22777777777777777,15.777777777777779,0.78105
0.22777777777777777,17.88888888888889,0.79985
0.22777777777777777,20.0,0.8224499999999999
0.2822222222222222,1.0,0.30535
0.2822222222222222,3.111111111111111,0.46484999999999993
0.2822222222222222,5.222222222222222,0.57015
0.2822222222222222,7.333333333333334,0.6422
0.2822222222222222,9.444444444444445,0.68785
0.2822222222222222,11.555555555555555,0.7342500000000001
0.2822222222222222,13.666666666666668,0.7601000000000001
0.2822222222222222,15.777777777777779,0.7786
0.2822222222222222,17.88888888888889,0.80185
0.2822222222222222,20.0,0.8164
0.33666666666666667,1.0,0.30785
0.33666666666666667,3.111111111111111,0.4687
0.33666666666666667,5.222222222222222,0.5748
0.33666666666666667,7.333333333333334,0.64225
0.33666666666666667,9.444444444444445,0.69165
0.33666666666666667,11.555555555555555,0.73615
0.33666666666666667,13.666666666666668,0.75595
0.33666666666666667,15.777777777777779,0.7807999999999999
0.33666666666666667,17.88888888888889,0.79695
0.33666666666666667,20.0,0.8167500000000001
0.3911111111111111,1.0,0.3038
0.3911111111111111,3.111111111111111,0.47195
0.3911111111111111,5.222222222222222,0.5734
0.3911111111111111,7.333333333333334,0.63985
0.3911111111111111,9.444444444444445,0.6933999999999999
0.3911111111111111,11.555555555555555,0.7232999999999999
0.3911111111111111,13.666666666666668,0.7585500000000001
0.3911111111111111,15.777777777777779,0.7816500000000001
0.3911111111111111,17.88888888888889,0.8032
0.3911111111111111,20.0,0.8223499999999999
0.44555555555555554,1.0,0.3058
0.44555555555555554,3.111111111111111,0.46935000000000004
0.44555555555555554,5.222222222222222,0.57295
0.44555555555555554,7.333333333333334,0.6405000000000001
0.44555555555555554,9.444444444444445,0.6951500000000002
0.44555555555555554,11.555555555555555,0.7292000000000001
0.44555555555555554,13.666666666666668,0.7561
0.44555555555555554,15.777777777777779,0.7811499999999999
0.44555555555555554,17.88888888888889,0.7982499999999999
0.44555555555555554,20.0,0.8165000000000001
0.5,1.0,0.30694999999999995
0.5,3.111111111111111,0.47140000000000004
0.5,5.222222222222222,0.5720500000000001
0.5,7.333333333333334,0.6443999999999999
0.5,9.444444444444445,0.6897
0.5,11.555555555555555,0.7301
0.5,13.666666666666668,0.75725
0.5,15.777777777777779,0.7885
0.5,17.88888888888889,0.7978999999999999
0.5,20.0,0.8166
