o_win,draw,x_win
0.0,0.00675,0.99325
0.0,0.004,0.996
0.0,0.00575,0.99425
0.0,0.0045,0.9955
0.0,0.00475,0.99525
0.0,0.00275,0.99725
0.0,0.0055,0.9945
0.0,0.0055,0.9945
0.0,0.00375,0.99625
0.0,0.00425,0.99575
0.0,0.0045,0.9955
0.0,0.0045,0.9955
0.0,0.004,0.996
0.0,0.00575,0.99425
0.0,0.00625,0.99375
0.0,0.00575,0.99425
0.0,0.00575,0.99425
0.0,0.00725,0.99275
0.0,0.0055,0.9945
0.0,0.00675,0.99325
0.0,0.00425,0.99575
0.0,0.006,0.994
0.0,0.0055,0.9945
0.0,0.005,0.995
0.0,0.005,0.995
0.0,0.00525,0.99475
0.0,0.00725,0.99275
0.0,0.00525,0.99475
0.0,0.00625,0.99375
0.0,0.00425,0.99575
0.0,0.0045,0.9955
0.0,0.00425,0.99575
0.0,0.00575,0.99425
0.0,0.00525,0.99475
0.0,0.0065,0.9935
0.0,0.0055,0.9945
0.0,0.005,0.995
0.0,0.005,0.995
0.0,0.00625,0.99375
0.0,0.0025,0.9975
0.0,0.00575,0.99425
0.0,0.005,0.995
0.0,0.00525,0.99475
0.0,0.0035,0.9965
0.0,0.00575,0.99425
0.0,0.005,0.995
0.0,0.00375,0.99625
0.0,0.005,0.995
0.0,0.0045,0.9955
